city,latitude,longitude,dateTime,month_num,year,aqi_chn_mep,aqi_ind_cpcb,aqi_kor_airkorea,aqi_tha_pcd,aqi_uaqi,region_code,category,dominantPollutant,co,nh3,nmhc,no,no2,o3,pm10,pm25,so2,has_any_aqi,n_pollutants_present,clim_avg_rel_humidity_pct,clim_daily_mean_c,clim_mean_daily_max_c,clim_mean_daily_min_c,clim_mean_monthly_sunshine_hours,clim_record_high_c,clim_record_low_c,_merge,citycat_admin_name,citycat_capital,citycat_population,_merge_citycat
"Beijing, China",39.9042,116.4074,2025-11-21 00:00:00+00:00,11,2025,56.0,,,,26.0,cn,Low air quality,pm25,649.84,,,,22.53,1.35,122.62,87.83,1.17,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 01:00:00+00:00,11,2025,58.0,,,,30.0,cn,Low air quality,pm25,641.48,,,,25.21,5.03,99.44,76.8,1.17,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 02:00:00+00:00,11,2025,61.0,,,,33.0,cn,Low air quality,pm25,732.79,,,,25.01,5.22,93.57,66.79,1.25,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 03:00:00+00:00,11,2025,64.0,,,,37.0,cn,Low air quality,pm25,609.81,,,,22.8,10.8,65.74,53.67,1.55,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 04:00:00+00:00,11,2025,65.0,,,,54.0,cn,Moderate air quality,pm25,432.02,,,,16.18,21.68,47.95,30.33,2.01,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 05:00:00+00:00,11,2025,66.0,,,,62.0,cn,Good air quality,pm25,364.81,,,,12.74,26.41,39.03,23.37,1.78,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 06:00:00+00:00,11,2025,67.0,,,,65.0,cn,Good air quality,pm25,346.63,,,,12.27,27.92,37.25,21.85,1.69,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 07:00:00+00:00,11,2025,68.0,,,,57.0,cn,Moderate air quality,pm25,366.08,,,,15.47,24.95,44.62,27.02,1.45,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 08:00:00+00:00,11,2025,69.0,,,,60.0,cn,Good air quality,pm25,294.96,,,,9.74,34.36,41.02,24.48,1.37,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 09:00:00+00:00,11,2025,70.0,,,,61.0,cn,Good air quality,pm25,294.96,,,,10.54,33.67,41.02,24.38,1.37,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 10:00:00+00:00,11,2025,71.0,,,,62.0,cn,Good air quality,pm25,244.55,,,,11.1,33.91,39.55,23.49,1.16,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 11:00:00+00:00,11,2025,72.0,,,,59.0,cn,Moderate air quality,pm25,294.31,,,,16.83,25.74,45.02,25.99,1.23,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 12:00:00+00:00,11,2025,73.0,,,,53.0,cn,Moderate air quality,pm25,351.67,,,,20.08,16.89,53.17,31.39,1.14,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 13:00:00+00:00,11,2025,74.0,,,,49.0,cn,Moderate air quality,pm25,420.26,,,,23.59,14.01,60.25,35.57,1.3,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 14:00:00+00:00,11,2025,74.0,,,,44.0,cn,Moderate air quality,pm25,491.52,,,,28.77,12.75,67.28,40.98,1.3,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 15:00:00+00:00,11,2025,74.0,,,,40.0,cn,Moderate air quality,pm25,580.94,,,,30.58,9.83,73.71,44.48,1.45,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 16:00:00+00:00,11,2025,73.0,,,,39.0,cn,Low air quality,pm25,562.05,,,,32.44,7.62,76.44,47.22,1.46,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 17:00:00+00:00,11,2025,72.0,,,,38.0,cn,Low air quality,pm25,578.46,,,,33.52,1.85,80.99,50.56,1.31,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 18:00:00+00:00,11,2025,71.0,,,,37.0,cn,Low air quality,pm25,667.41,,,,33.72,1.08,84.29,53.06,1.23,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 19:00:00+00:00,11,2025,69.0,,,,37.0,cn,Low air quality,pm25,722.97,,,,41.61,0.85,85.34,53.54,1.23,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 20:00:00+00:00,11,2025,67.0,,,,38.0,cn,Low air quality,pm25,810.2,,,,39.85,0.85,82.23,50.11,1.22,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 21:00:00+00:00,11,2025,64.0,,,,39.0,cn,Low air quality,pm25,785.26,,,,38.07,0.93,73.64,45.28,1.08,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 22:00:00+00:00,11,2025,61.0,,,,48.0,cn,Moderate air quality,pm25,754.87,,,,34.56,0.43,59.9,36.46,1.09,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-21 23:00:00+00:00,11,2025,58.0,,,,55.0,cn,Moderate air quality,pm25,653.94,,,,31.49,0.42,49.52,29.67,0.85,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 00:00:00+00:00,11,2025,58.0,,,,58.0,cn,Moderate air quality,pm25,618.86,,,,29.89,0.59,45.08,26.3,0.86,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 01:00:00+00:00,11,2025,58.0,,,,60.0,cn,Good air quality,pm25,727.7,,,,29.81,0.6,43.35,24.7,1.08,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 02:00:00+00:00,11,2025,59.0,,,,57.0,cn,Moderate air quality,pm10,793.45,,,,29.3,9.07,51.33,24.11,1.08,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 03:00:00+00:00,11,2025,59.0,,,,54.0,cn,Moderate air quality,pm10,916.31,,,,29.96,2.18,58.06,28.0,1.46,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 04:00:00+00:00,11,2025,61.0,,,,51.0,cn,Moderate air quality,pm10,864.19,,,,34.86,4.21,64.2,33.35,1.78,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 05:00:00+00:00,11,2025,64.0,,,,51.0,cn,Moderate air quality,pm10,745.64,,,,36.45,7.01,63.85,31.52,1.86,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 06:00:00+00:00,11,2025,65.0,,,,52.0,cn,Moderate air quality,pm10,539.72,,,,31.17,12.18,62.03,31.28,2.08,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 07:00:00+00:00,11,2025,67.0,,,,50.0,cn,Moderate air quality,pm25,474.4,,,,27.32,16.45,66.43,34.59,2.07,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 08:00:00+00:00,11,2025,68.0,,,,48.0,cn,Moderate air quality,pm25,454.25,,,,26.34,18.1,68.9,36.57,2.07,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 09:00:00+00:00,11,2025,70.0,,,,44.0,cn,Moderate air quality,pm25,422.11,,,,25.66,20.66,70.82,40.02,2.08,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 10:00:00+00:00,11,2025,71.0,,,,42.0,cn,Moderate air quality,pm25,401.9,,,,26.15,19.65,75.17,42.18,2.3,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 11:00:00+00:00,11,2025,73.0,,,,40.0,cn,Moderate air quality,pm25,469.05,,,,31.57,14.48,76.49,44.84,2.15,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 12:00:00+00:00,11,2025,74.0,,,,38.0,cn,Low air quality,pm25,577.64,,,,34.89,7.97,82.8,50.25,1.9,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 13:00:00+00:00,11,2025,76.0,,,,36.0,cn,Low air quality,pm25,674.77,,,,38.34,3.74,90.64,55.54,1.68,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 14:00:00+00:00,11,2025,77.0,,,,35.0,cn,Low air quality,pm25,759.41,,,,41.96,2.72,97.41,60.61,1.68,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 15:00:00+00:00,11,2025,78.0,,,,33.0,cn,Low air quality,pm25,848.45,,,,43.34,1.93,103.2,64.57,1.76,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 16:00:00+00:00,11,2025,79.0,,,,32.0,cn,Low air quality,pm25,999.01,,,,43.93,1.93,107.75,67.82,1.6,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 17:00:00+00:00,11,2025,80.0,,,,32.0,cn,Low air quality,pm25,1099.8,,,,44.3,1.67,106.89,68.44,1.45,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 18:00:00+00:00,11,2025,81.0,,,,32.0,cn,Low air quality,pm25,1147.91,,,,42.64,1.36,106.28,68.09,1.32,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 19:00:00+00:00,11,2025,81.0,,,,34.0,cn,Low air quality,pm25,1089.99,,,,42.49,1.36,99.07,63.11,1.23,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 20:00:00+00:00,11,2025,81.0,,,,36.0,cn,Low air quality,pm25,860.32,,,,40.33,0.92,92.56,56.82,1.32,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 21:00:00+00:00,11,2025,81.0,,,,37.0,cn,Low air quality,pm25,651.93,,,,39.79,0.8,90.84,53.95,1.7,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 22:00:00+00:00,11,2025,81.0,,,,37.0,cn,Low air quality,pm25,650.62,,,,35.2,0.8,90.28,53.02,1.61,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-22 23:00:00+00:00,11,2025,82.0,,,,39.0,cn,Low air quality,pm25,631.76,,,,35.34,1.89,82.15,46.1,1.61,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 00:00:00+00:00,11,2025,82.0,,,,43.0,cn,Moderate air quality,pm10,534.91,,,,35.65,3.23,82.69,38.11,1.55,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 01:00:00+00:00,11,2025,83.0,,,,39.0,cn,Low air quality,pm25,658.2,,,,40.48,2.29,93.8,47.9,1.53,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 02:00:00+00:00,11,2025,85.0,,,,37.0,cn,Low air quality,pm25,716.11,,,,40.18,1.09,102.19,53.48,1.46,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 03:00:00+00:00,11,2025,85.0,,,,36.0,cn,Low air quality,pm10,767.73,,,,37.78,2.58,111.52,57.44,1.69,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 04:00:00+00:00,11,2025,86.0,,,,34.0,cn,Low air quality,pm10,818.42,,,,41.5,6.0,122.26,62.42,2.29,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 05:00:00+00:00,11,2025,86.0,,,,34.0,cn,Low air quality,pm10,662.97,,,,36.11,12.64,122.01,61.37,2.89,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 06:00:00+00:00,11,2025,86.0,,,,33.0,cn,Low air quality,pm10,614.1,,,,31.34,17.8,126.64,62.69,2.9,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 07:00:00+00:00,11,2025,85.0,,,,34.0,cn,Low air quality,pm10,459.87,,,,22.6,25.94,118.55,55.59,2.84,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 08:00:00+00:00,11,2025,85.0,,,,34.0,cn,Low air quality,pm10,439.57,,,,20.5,29.73,122.94,53.43,2.75,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 09:00:00+00:00,11,2025,84.0,,,,31.0,cn,Low air quality,pm10,439.57,,,,21.06,30.96,134.99,61.4,2.84,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 10:00:00+00:00,11,2025,84.0,,,,31.0,cn,Low air quality,pm10,474.4,,,,23.21,28.27,135.86,63.58,2.31,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 11:00:00+00:00,11,2025,84.0,,,,31.0,cn,Low air quality,pm10,542.28,,,,28.43,20.85,138.03,65.53,2.0,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 12:00:00+00:00,11,2025,83.0,,,,32.0,cn,Low air quality,pm10,579.91,,,,28.95,14.86,133.62,63.6,1.62,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 13:00:00+00:00,11,2025,83.0,,,,31.0,cn,Low air quality,pm10,631.56,,,,34.33,10.5,134.04,64.61,1.3,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 14:00:00+00:00,11,2025,82.0,,,,30.0,cn,Low air quality,pm10,740.77,,,,36.1,6.5,139.98,67.19,1.37,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 15:00:00+00:00,11,2025,83.0,,,,30.0,cn,Low air quality,pm10,822.67,,,,46.1,2.94,142.22,68.58,1.53,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 16:00:00+00:00,11,2025,83.0,,,,30.0,cn,Low air quality,pm10,802.22,,,,44.02,2.94,142.65,70.25,1.46,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 17:00:00+00:00,11,2025,83.0,,,,29.0,cn,Low air quality,pm10,970.82,,,,44.74,2.51,146.18,71.7,1.46,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 18:00:00+00:00,11,2025,84.0,,,,29.0,cn,Low air quality,pm10,1040.54,,,,44.78,1.6,147.54,74.48,1.32,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 19:00:00+00:00,11,2025,85.0,,,,30.0,cn,Low air quality,pm10,1016.59,,,,44.35,1.3,143.86,73.57,1.47,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 20:00:00+00:00,11,2025,86.0,,,,30.0,cn,Low air quality,pm10,1071.86,,,,43.33,1.26,139.7,71.78,1.17,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 21:00:00+00:00,11,2025,87.0,,,,32.0,cn,Low air quality,pm10,925.38,,,,40.64,0.92,131.1,66.12,1.41,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 22:00:00+00:00,11,2025,87.0,,,,34.0,cn,Low air quality,pm10,729.82,,,,38.39,1.69,118.57,55.28,1.23,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-23 23:00:00+00:00,11,2025,88.0,,,,36.0,cn,Low air quality,pm10,669.21,,,,35.31,1.37,109.62,48.0,1.17,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 00:00:00+00:00,11,2025,88.0,,,,38.0,cn,Low air quality,pm10,505.47,,,,28.6,7.45,95.66,38.47,1.32,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 01:00:00+00:00,11,2025,88.0,,,,47.0,cn,Moderate air quality,pm10,353.65,,,,19.3,18.34,73.61,25.05,1.4,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 02:00:00+00:00,11,2025,87.0,,,,49.0,cn,Moderate air quality,pm10,352.95,,,,16.48,21.09,69.27,23.04,1.31,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 03:00:00+00:00,11,2025,86.0,,,,47.0,cn,Moderate air quality,pm10,352.82,,,,22.29,19.09,73.84,21.99,1.23,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 04:00:00+00:00,11,2025,85.0,,,,59.0,cn,Moderate air quality,pm10,285.13,,,,15.94,24.56,46.52,15.19,1.55,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 05:00:00+00:00,11,2025,83.0,,,,77.0,cn,Good air quality,pm10,250.11,,,,5.02,28.99,25.6,6.65,0.55,True,6,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 06:00:00+00:00,11,2025,81.0,,,,72.0,cn,Good air quality,pm10,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 07:00:00+00:00,11,2025,79.0,,,,68.0,cn,Good air quality,pm10,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 08:00:00+00:00,11,2025,77.0,,,,68.0,cn,Good air quality,pm10,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 09:00:00+00:00,11,2025,75.0,,,,71.0,cn,Good air quality,pm10,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 10:00:00+00:00,11,2025,73.0,,,,74.0,cn,Good air quality,pm10,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 11:00:00+00:00,11,2025,70.0,,,,77.0,cn,Good air quality,o3,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 12:00:00+00:00,11,2025,68.0,,,,76.0,cn,Good air quality,o3,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 13:00:00+00:00,11,2025,66.0,,,,76.0,cn,Good air quality,o3,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 14:00:00+00:00,11,2025,63.0,,,,77.0,cn,Good air quality,o3,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 15:00:00+00:00,11,2025,60.0,,,,77.0,cn,Good air quality,o3,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 16:00:00+00:00,11,2025,58.0,,,,78.0,cn,Good air quality,o3,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 17:00:00+00:00,11,2025,55.0,,,,78.0,cn,Good air quality,o3,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 18:00:00+00:00,11,2025,52.0,,,,79.0,cn,Good air quality,o3,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 19:00:00+00:00,11,2025,49.0,,,,79.0,cn,Good air quality,o3,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 20:00:00+00:00,11,2025,43.0,,,,80.0,cn,Excellent air quality,o3,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 21:00:00+00:00,11,2025,38.0,,,,81.0,cn,Excellent air quality,o3,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 22:00:00+00:00,11,2025,33.0,,,,82.0,cn,Excellent air quality,o3,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-24 23:00:00+00:00,11,2025,29.0,,,,81.0,cn,Excellent air quality,o3,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-25 00:00:00+00:00,11,2025,26.0,,,,86.0,cn,Excellent air quality,o3,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-25 01:00:00+00:00,11,2025,23.0,,,,86.0,cn,Excellent air quality,o3,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
"Beijing, China",39.9042,116.4074,2025-11-25 02:00:00+00:00,11,2025,21.0,,,,82.0,cn,Excellent air quality,pm10,,,,,,,,,,True,0,54.0,5.2,10.3,0.7,173.4,23.3,12.3,both,Beijing,primary,18522000.0,both
